"OTUid"	"percConfid"	"genusSpecies"	"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"
"OTU_6160"	0.45	"unidentified"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"unidentified"	"unidentified"	"unidentified"
"OTU_6161"	0.77	"Aquihabitans"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Iamiaceae"	"Aquihabitans"	"unidentified"
"OTU_6162"	0.58	"Iamia"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Iamiaceae"	"Iamia"	"unidentified"
"OTU_6163"	1	"Comamonas"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Comamonas"	"unidentified"
"OTU_6164"	0.99	"Demequina"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Demequinaceae"	"Demequina"	"unidentified"
"OTU_6165"	0.49	"unidentified"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"unidentified"	"unidentified"
"OTU_6166"	0.93	"Nocardioides"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardioidaceae"	"Nocardioides"	"unidentified"
"OTU_6167"	0.65	"Anaplasma"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Anaplasmataceae"	"Anaplasma"	"unidentified"
"OTU_6168"	0.55	"Terrimicrobium"	"Bacteria"	"Verrucomicrobia"	"Spartobacteria"	"Terrimicrobium"	"unidentified"	"unidentified"	"unidentified"
"OTU_6169"	0.51	"Methylococcus"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	"Methylococcus"	"unidentified"
"OTU_617"	1	"Mucilaginibacter"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Mucilaginibacter"	"unidentified"
"OTU_6170"	1	"Gemmatimonas"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"unidentified"
"OTU_6171"	0.33	"unidentified"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"unidentified"	"unidentified"	"unidentified"
"OTU_6172"	0.48	"unidentified"	"Bacteria"	"Verrucomicrobia"	"Spartobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6173"	0.03	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6174"	0.39	"unidentified"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"unidentified"	"unidentified"
"OTU_6175"	0.54	"Candidatus Carsonella"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_incertae_sedis"	"Candidatus Carsonella"	"unidentified"	"unidentified"
"OTU_6176"	1	"Armatimonas/Armatimonadetes_gp1"	"Bacteria"	"Armatimonadetes"	"Armatimonadia"	"Armatimonadales"	"Armatimonadaceae"	"Armatimonas/Armatimonadetes_gp1"	"unidentified"
"OTU_6177"	0.21	"unidentified"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"unidentified"	"unidentified"	"unidentified"
"OTU_6178"	0.31	"unidentified"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cyclobacteriaceae"	"unidentified"	"unidentified"
"OTU_6179"	0.06	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_618"	1	"Saccharibacteria_genera_incertae_sedis"	"Bacteria"	"Candidatus Saccharibacteria"	"Saccharibacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6180"	0.98	"Saccharibacteria_genera_incertae_sedis"	"Bacteria"	"Candidatus Saccharibacteria"	"Saccharibacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6181"	0.96	"Armatimonadetes_gp5"	"Bacteria"	"Armatimonadetes"	"Armatimonadetes_gp5"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6182"	0.94	"Nocardioides"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardioidaceae"	"Nocardioides"	"unidentified"
"OTU_6183"	0.34	"unidentified"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"unidentified"	"unidentified"	"unidentified"
"OTU_6184"	0.08	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6185"	0.05	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6186"	0.68	"Aquisphaera"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Aquisphaera"	"unidentified"
"OTU_6187"	0.2	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6188"	0.06	"unidentified"	"Bacteria"	"Bacteroidetes"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6189"	0.66	"Conexibacter"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"unidentified"
"OTU_619"	0.66	"Chlorophyta"	"Bacteria"	"Cyanobacteria/Chloroplast"	"Chloroplast"	"Chloroplast"	"Chloroplast"	"Chlorophyta"	"unidentified"
"OTU_6190"	1	"Armatimonadetes_gp5"	"Bacteria"	"Armatimonadetes"	"Armatimonadetes_gp5"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6191"	0.74	"Solirubrobacter"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"unidentified"
"OTU_6192"	1	"Spirosoma"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Spirosoma"	"unidentified"
"OTU_6193"	0.9	"Solirubrobacter"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"unidentified"
"OTU_6194"	0.11	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6195"	0.05	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6196"	0.96	"Terrimicrobium"	"Bacteria"	"Verrucomicrobia"	"Spartobacteria"	"Terrimicrobium"	"unidentified"	"unidentified"	"unidentified"
"OTU_6197"	0.2	"unidentified"	"Bacteria"	"Bacteroidetes"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6198"	0.31	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"unidentified"	"unidentified"	"unidentified"
"OTU_6199"	0.3	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_62"	0.43	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"unidentified"	"unidentified"
"OTU_620"	0.13	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6200"	0.18	"unidentified"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"unidentified"	"unidentified"	"unidentified"
"OTU_6201"	0.43	"unidentified"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"unidentified"	"unidentified"
"OTU_6202"	1	"Gp6"	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp6"	"Gp6"	"unidentified"	"unidentified"	"unidentified"
"OTU_6203"	0.57	"Schlesneria"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Schlesneria"	"unidentified"
"OTU_6204"	0.65	"Saccharibacteria_genera_incertae_sedis"	"Bacteria"	"Candidatus Saccharibacteria"	"Saccharibacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6205"	0.27	"unidentified"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"unidentified"	"unidentified"	"unidentified"
"OTU_6206"	1	"Pedobacter"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"	"unidentified"
"OTU_6207"	0.34	"unidentified"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6208"	0.98	"Spartobacteria_genera_incertae_sedis"	"Bacteria"	"Verrucomicrobia"	"Spartobacteria"	"Spartobacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"
"OTU_6209"	0.21	"unidentified"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_621"	0.92	"Roseomonas"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Roseomonas"	"unidentified"
"OTU_6210"	1	"Armatimonas/Armatimonadetes_gp1"	"Bacteria"	"Armatimonadetes"	"Armatimonadia"	"Armatimonadales"	"Armatimonadaceae"	"Armatimonas/Armatimonadetes_gp1"	"unidentified"
"OTU_6211"	1	"Parcubacteria_genera_incertae_sedis"	"Bacteria"	"Parcubacteria"	"Parcubacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6212"	0.73	"Pseudobacteroides"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Pseudobacteroides"	"unidentified"
"OTU_6213"	0.23	"unidentified"	"Bacteria"	"Proteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6214"	0.09	"unidentified"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6215"	0.23	"unidentified"	"Bacteria"	"Chloroflexi"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6216"	0.4	"unidentified"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"unidentified"	"unidentified"	"unidentified"
"OTU_6217"	0.87	"Labilithrix"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Labilitrichaceae"	"Labilithrix"	"unidentified"
"OTU_6218"	0.19	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6219"	0.2	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_622"	0.98	"Sciscionella"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Sciscionella"	"unidentified"
"OTU_6220"	0.04	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6221"	0.98	"Opitutus"	"Bacteria"	"Verrucomicrobia"	"Opitutae"	"Opitutales"	"Opitutaceae"	"Opitutus"	"unidentified"
"OTU_6222"	0.19	"unidentified"	"Bacteria"	"Proteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6223"	0.89	"Porphyrobacter"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Erythrobacteraceae"	"Porphyrobacter"	"unidentified"
"OTU_6224"	0.06	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6225"	0.73	"Verrucomicrobium"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Verrucomicrobiaceae"	"Verrucomicrobium"	"unidentified"
"OTU_6226"	0.98	"Bdellovibrio"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	"unidentified"
"OTU_6227"	0.8	"Aquicella"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Aquicella"	"unidentified"
"OTU_6228"	0.09	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6229"	0.62	"Ohtaekwangia"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Ohtaekwangia"	"unidentified"	"unidentified"
"OTU_623"	0.87	"Nocardioides"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardioidaceae"	"Nocardioides"	"unidentified"
"OTU_6230"	1	"Actinospica"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinospicaceae"	"Actinospica"	"unidentified"
"OTU_6231"	0.1	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6232"	0.2	"unidentified"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"unidentified"	"unidentified"	"unidentified"
"OTU_6233"	0.03	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6234"	0.99	"Armatimonas/Armatimonadetes_gp1"	"Bacteria"	"Armatimonadetes"	"Armatimonadia"	"Armatimonadales"	"Armatimonadaceae"	"Armatimonas/Armatimonadetes_gp1"	"unidentified"
"OTU_6235"	0.94	"Chthonomonas/Armatimonadetes_gp3"	"Bacteria"	"Armatimonadetes"	"Chthonomonadetes"	"Chthonomonadales"	"Chthonomonadaceae"	"Chthonomonas/Armatimonadetes_gp3"	"unidentified"
"OTU_6236"	0.81	"Paenibacillus"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae 1"	"Paenibacillus"	"unidentified"
"OTU_6237"	0.94	"Paracoccus"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Paracoccus"	"unidentified"
"OTU_6238"	0.09	"unidentified"	"Bacteria"	"Bacteroidetes"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6239"	0.02	"unidentified"	"Bacteria"	"Proteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_624"	1	"Chryseobacterium"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Chryseobacterium"	"unidentified"
"OTU_6240"	0.03	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6241"	0.35	"unidentified"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"unidentified"	"unidentified"	"unidentified"
"OTU_6242"	1	"Actinophytocola"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Actinophytocola"	"unidentified"
"OTU_6243"	0.32	"unidentified"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Iamiaceae"	"unidentified"	"unidentified"
"OTU_6244"	0.1	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6245"	0.37	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6246"	0.85	"Sphingobium"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingobium"	"unidentified"
"OTU_6247"	0.27	"unidentified"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"unidentified"	"unidentified"
"OTU_6248"	0.03	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6249"	0.5	"Aquihabitans"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Iamiaceae"	"Aquihabitans"	"unidentified"
"OTU_625"	0.98	"Lentzea"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Lentzea"	"unidentified"
"OTU_6250"	0.02	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6251"	1	"Vampirovibrio"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Vampirovibrio"	"unidentified"
"OTU_6252"	1	"Aquicella"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Aquicella"	"unidentified"
"OTU_6253"	0.8	"Kitasatospora"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Kitasatospora"	"unidentified"
"OTU_6254"	0.06	"unidentified"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"unidentified"	"unidentified"	"unidentified"
"OTU_6255"	0.99	"Armatimonadetes_gp5"	"Bacteria"	"Armatimonadetes"	"Armatimonadetes_gp5"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6256"	0.08	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6257"	1	"Morganella"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacteriales"	"Enterobacteriaceae"	"Morganella"	"unidentified"
"OTU_6258"	0.13	"unidentified"	"Bacteria"	"Proteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6259"	0.99	"Gp3"	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp3"	"Gp3"	"unidentified"	"unidentified"	"unidentified"
"OTU_626"	0.63	"Devosia"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Devosia"	"unidentified"
"OTU_6260"	0.92	"Parcubacteria_genera_incertae_sedis"	"Bacteria"	"Parcubacteria"	"Parcubacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6261"	0.2	"unidentified"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6262"	0.46	"unidentified"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"unidentified"	"unidentified"
"OTU_6263"	0.2	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"unidentified"	"unidentified"	"unidentified"
"OTU_6264"	0.99	"Nocardioides"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardioidaceae"	"Nocardioides"	"unidentified"
"OTU_6265"	1	"Azotobacter"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Azotobacter"	"unidentified"
"OTU_6266"	0.99	"Legionella"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	"unidentified"
"OTU_6267"	0.47	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"unidentified"	"unidentified"
"OTU_6268"	0.89	"Patulibacter"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Patulibacteraceae"	"Patulibacter"	"unidentified"
"OTU_6269"	0.7	"Portibacter"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Saprospiraceae"	"Portibacter"	"unidentified"
"OTU_627"	0.53	"Methylorosula"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylorosula"	"unidentified"
"OTU_6270"	1	"Saccharibacteria_genera_incertae_sedis"	"Bacteria"	"Candidatus Saccharibacteria"	"Saccharibacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6271"	1	"Solirubrobacter"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"unidentified"
"OTU_6272"	0.74	"Klebsiella"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacteriales"	"Enterobacteriaceae"	"Klebsiella"	"unidentified"
"OTU_6273"	0.44	"unidentified"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cyclobacteriaceae"	"unidentified"	"unidentified"
"OTU_6274"	1	"Gp4"	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	"Gp4"	"unidentified"	"unidentified"	"unidentified"
"OTU_6275"	0.79	"Aquisphaera"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Aquisphaera"	"unidentified"
"OTU_6276"	1	"Nocardioides"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardioidaceae"	"Nocardioides"	"unidentified"
"OTU_6277"	0.54	"Sporichthya"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Sporichthyaceae"	"Sporichthya"	"unidentified"
"OTU_6278"	1	"Treponema"	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Treponema"	"unidentified"
"OTU_6279"	0.16	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_628"	0.92	"Rhizomicrobium"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Alphaproteobacteria_incertae_sedis"	"Rhizomicrobium"	"unidentified"	"unidentified"
"OTU_6280"	0.5	"Solirubrobacter"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"unidentified"
"OTU_6281"	0.48	"unidentified"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"unidentified"	"unidentified"
"OTU_6282"	0.94	"Gp4"	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	"Gp4"	"unidentified"	"unidentified"	"unidentified"
"OTU_6283"	0.1	"unidentified"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"unidentified"	"unidentified"
"OTU_6284"	0.06	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6285"	0.37	"unidentified"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Iamiaceae"	"unidentified"	"unidentified"
"OTU_6286"	1	"Saccharibacteria_genera_incertae_sedis"	"Bacteria"	"Candidatus Saccharibacteria"	"Saccharibacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6287"	0.34	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"unidentified"	"unidentified"	"unidentified"
"OTU_6288"	0.68	"Byssovorax"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Byssovorax"	"unidentified"
"OTU_6289"	0.54	"Thermoleophilum"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Thermoleophilales"	"Thermoleophilaceae"	"Thermoleophilum"	"unidentified"
"OTU_629"	0.79	"Nocardioides"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardioidaceae"	"Nocardioides"	"unidentified"
"OTU_6290"	1	"Spartobacteria_genera_incertae_sedis"	"Bacteria"	"Verrucomicrobia"	"Spartobacteria"	"Spartobacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"
"OTU_6291"	0.13	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6292"	1	"Saccharibacteria_genera_incertae_sedis"	"Bacteria"	"Candidatus Saccharibacteria"	"Saccharibacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6293"	0.34	"unidentified"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Cryomorphaceae"	"unidentified"	"unidentified"
"OTU_6294"	0.64	"Litorilinea"	"Bacteria"	"Chloroflexi"	"Caldilineae"	"Caldilineales"	"Caldilineaceae"	"Litorilinea"	"unidentified"
"OTU_6295"	0.02	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6296"	0.05	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_6297"	0.41	"unidentified"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"unidentified"	"unidentified"
